lat,long,Stability_Class,EPR,NSM,LRR,SCE,ML_Stability_Predicted,Prediction_Confidence
21.843803453,90.0852342669,Active Erosion,-8.21,-247.04,-8.19,247.04,Active Erosion,1.0
21.8432896337,90.0829024978,Active Erosion,-8.17,-245.9,-8.14,245.9,Active Erosion,1.0
21.8435285633,90.0836944194,Active Erosion,-8.17,-245.9,-8.14,245.9,Active Erosion,1.0
21.8437467688,90.0844176648,Active Erosion,-8.17,-245.9,-8.14,245.9,Active Erosion,1.0
21.8439720459,90.0851643623,Active Erosion,-8.17,-245.9,-8.14,245.9,Active Erosion,1.0
21.8434613796,90.0828430463,Active Erosion,-8.14,-244.77,-8.1,244.77,Active Erosion,1.0
21.8437049425,90.0836503251,Active Erosion,-8.14,-244.77,-8.1,244.77,Active Erosion,1.0
21.8439198374,90.0843625975,Active Erosion,-8.14,-244.77,-8.1,244.77,Active Erosion,1.0
21.8441406381,90.0850944574,Active Erosion,-8.14,-244.77,-8.1,244.77,Active Erosion,1.0
21.8436331256,90.0827835947,Active Erosion,-8.14,-244.73,-8.08,244.73,Active Erosion,1.0
21.843881322,90.0836062306,Active Erosion,-8.14,-244.73,-8.08,244.73,Active Erosion,1.0
21.8440929064,90.08430753,Active Erosion,-8.14,-244.73,-8.08,244.73,Active Erosion,1.0
21.8443122724,90.0850346337,Active Erosion,-8.14,-244.73,-8.08,244.73,Active Erosion,1.0
21.8437774052,90.0827336506,Active Erosion,-8.14,-244.91,-8.08,244.91,Active Erosion,1.0
21.8440124426,90.0835734506,Active Erosion,-8.14,-244.91,-8.08,244.91,Active Erosion,1.0
21.8442076683,90.0842710146,Active Erosion,-8.14,-244.91,-8.08,244.91,Active Erosion,1.0
21.8444120673,90.0850013689,Active Erosion,-8.14,-244.91,-8.08,244.91,Active Erosion,1.0
21.84388227,90.0826991953,Active Erosion,-8.16,-245.33,-8.09,245.33,Active Erosion,1.0
21.8440774386,90.0835572017,Active Erosion,-8.16,-245.33,-8.09,245.33,Active Erosion,1.0
21.8442376353,90.0842614796,Active Erosion,-8.16,-245.33,-8.09,245.33,Active Erosion,1.0
21.8444063613,90.0850032708,Active Erosion,-8.16,-245.33,-8.09,245.33,Active Erosion,1.0
21.8439952829,90.0826774626,Active Erosion,-8.14,-244.78,-8.07,244.78,Active Erosion,1.0
21.8441503662,90.0835389699,Active Erosion,-8.14,-244.78,-8.07,244.78,Active Erosion,1.0
21.8442781063,90.0842486024,Active Erosion,-8.14,-244.78,-8.07,244.78,Active Erosion,1.0
21.8444135202,90.0850008845,Active Erosion,-8.14,-244.78,-8.07,244.78,Active Erosion,1.0
21.8441558199,90.0826465907,Active Erosion,-8.07,-242.9,-8.01,242.9,Active Erosion,1.0
21.8442991544,90.0835017728,Active Erosion,-8.07,-242.9,-8.01,242.9,Active Erosion,1.0
21.8444169365,90.084204522,Active Erosion,-8.07,-242.9,-8.01,242.9,Active Erosion,1.0
21.8445431623,90.0849576705,Active Erosion,-8.07,-242.9,-8.01,242.9,Active Erosion,1.0
21.8443334714,90.0826124276,Active Erosion,-7.99,-240.41,-7.92,240.41,Active Erosion,1.0
21.8444751572,90.083457772,Active Erosion,-7.99,-240.41,-7.92,240.41,Active Erosion,1.0
21.8445913212,90.0841508657,Active Erosion,-7.99,-240.41,-7.92,240.41,Active Erosion,1.0
21.8447168372,90.0848997787,Active Erosion,-7.99,-240.41,-7.92,240.41,Active Erosion,1.0
21.8445111233,90.0825782643,Active Erosion,-7.91,-237.91,-7.84,237.91,Active Erosion,1.0
21.8446511604,90.083413771,Active Erosion,-7.91,-237.91,-7.84,237.91,Active Erosion,1.0
21.8447657065,90.0840972091,Active Erosion,-7.91,-237.91,-7.84,237.91,Active Erosion,1.0
21.8448905131,90.0848418866,Active Erosion,-7.91,-237.91,-7.84,237.91,Active Erosion,1.0
21.8446887747,90.082544101,Active Erosion,-7.83,-235.42,-7.75,235.42,Active Erosion,1.0
21.8448271632,90.0833697699,Active Erosion,-7.83,-235.42,-7.75,235.42,Active Erosion,1.0
21.8449400911,90.0840435525,Active Erosion,-7.83,-235.42,-7.75,235.42,Active Erosion,1.0
21.845064188,90.0847839944,Active Erosion,-7.83,-235.42,-7.75,235.42,Active Erosion,1.0
21.8448664261,90.0825099376,Active Erosion,-7.75,-233.19,-7.68,233.19,Active Erosion,1.0
21.8450031657,90.0833257688,Active Erosion,-7.75,-233.19,-7.68,233.19,Active Erosion,1.0
21.8451144754,90.0839898958,Active Erosion,-7.75,-233.19,-7.68,233.19,Active Erosion,1.0
21.8452382927,90.0847286689,Active Erosion,-7.75,-233.19,-7.68,233.19,Active Erosion,1.0
21.8450440774,90.082475774,Active Erosion,-7.69,-231.18,-7.61,231.18,Active Erosion,1.0
21.8451791682,90.0832817675,Active Erosion,-7.69,-231.18,-7.61,231.18,Active Erosion,1.0
21.8452888597,90.0839362389,Active Erosion,-7.69,-231.18,-7.61,231.18,Active Erosion,1.0
21.8454127366,90.0846753669,Active Erosion,-7.69,-231.18,-7.61,231.18,Active Erosion,1.0
21.845221729,90.0824416103,Active Erosion,-7.62,-229.17,-7.53,229.17,Active Erosion,1.0
21.8453551711,90.0832377659,Active Erosion,-7.62,-229.17,-7.53,229.17,Active Erosion,1.0
21.8454632446,90.0838825817,Active Erosion,-7.62,-229.17,-7.53,229.17,Active Erosion,1.0
21.8455871813,90.0846220646,Active Erosion,-7.62,-229.17,-7.53,229.17,Active Erosion,1.0
21.8453993803,90.0824074466,Active Erosion,-7.55,-227.16,-7.46,227.16,Active Erosion,1.0
21.8455311736,90.0831937644,Active Erosion,-7.55,-227.16,-7.46,227.16,Active Erosion,1.0
21.8456376288,90.0838289246,Active Erosion,-7.55,-227.16,-7.46,227.16,Active Erosion,1.0
21.8457616251,90.0845687622,Active Erosion,-7.55,-227.16,-7.46,227.16,Active Erosion,1.0
21.8455770319,90.0823732827,Active Erosion,-7.48,-225.15,-7.39,225.15,Active Erosion,1.0
21.8457085585,90.0831580081,Active Erosion,-7.48,-225.15,-7.39,225.15,Active Erosion,1.0
21.8458122199,90.0837764978,Active Erosion,-7.48,-225.15,-7.39,225.15,Active Erosion,1.0
21.8459360697,90.0845154596,Active Erosion,-7.48,-225.15,-7.39,225.15,Active Erosion,1.0
21.845754683,90.0823391187,Active Erosion,-7.42,-223.13,-7.34,223.13,Active Erosion,1.0
21.8458862625,90.0831241602,Active Erosion,-7.42,-223.13,-7.34,223.13,Active Erosion,1.0
21.8459928448,90.0837600776,Active Erosion,-7.42,-223.13,-7.34,223.13,Active Erosion,1.0
21.8461105053,90.0844621106,Active Erosion,-7.42,-223.13,-7.34,223.13,Active Erosion,1.0
21.8459323342,90.0823049546,Active Erosion,-7.33,-220.64,-7.29,220.64,Active Erosion,1.0
21.8460639668,90.0830903123,Active Erosion,-7.33,-220.64,-7.29,220.64,Active Erosion,1.0
21.84617347,90.0837436573,Active Erosion,-7.33,-220.64,-7.29,220.64,Active Erosion,1.0
21.8462841801,90.0844042194,Active Erosion,-7.33,-220.64,-7.29,220.64,Active Erosion,1.0
21.8461099857,90.0822707903,Active Erosion,-7.25,-218.14,-7.23,218.14,Active Erosion,1.0
21.8462416715,90.0830564641,Active Erosion,-7.25,-218.14,-7.23,218.14,Active Erosion,1.0
21.8463540958,90.083727237,Active Erosion,-7.25,-218.14,-7.23,218.14,Active Erosion,1.0
21.8464578555,90.0843463283,Active Erosion,-7.25,-218.14,-7.23,218.14,Active Erosion,1.0
21.8462876372,90.082236626,Active Erosion,-7.17,-215.65,-7.18,215.65,Active Erosion,1.0
21.8464193762,90.0830226158,Active Erosion,-7.17,-215.65,-7.18,215.65,Active Erosion,1.0
21.8465347216,90.0837108165,Active Erosion,-7.17,-215.65,-7.18,215.65,Active Erosion,1.0
21.846631531,90.0842884366,Active Erosion,-7.17,-215.65,-7.18,215.65,Active Erosion,1.0
21.8464648069,90.0822025541,Active Erosion,-7.09,-213.17,-7.12,213.17,Active Erosion,1.0
21.8465963334,90.0829889097,Active Erosion,-7.09,-213.17,-7.12,213.17,Active Erosion,1.0
21.8467143456,90.083694487,Active Erosion,-7.09,-213.17,-7.12,213.17,Active Erosion,1.0
21.846804066,90.0842309248,Active Erosion,-7.09,-213.17,-7.12,213.17,Active Erosion,1.0
21.8465986677,90.082176811,Active Erosion,-7.06,-212.28,-7.1,212.28,Active Erosion,1.0
21.8467060948,90.0829680028,Active Erosion,-7.06,-212.28,-7.1,212.28,Active Erosion,1.0
21.8468036305,90.0836863702,Active Erosion,-7.06,-212.28,-7.1,212.28,Active Erosion,1.0
21.8468743825,90.0842074859,Active Erosion,-7.06,-212.28,-7.1,212.28,Active Erosion,1.0
21.8466835803,90.0821637312,Active Erosion,-7.1,-213.64,-7.15,213.64,Active Erosion,1.0
21.8467392403,90.0829616894,Active Erosion,-7.1,-213.64,-7.15,213.64,Active Erosion,1.0
21.8467898729,90.0836876209,Active Erosion,-7.1,-213.64,-7.15,213.64,Active Erosion,1.0
21.846827227,90.0842232043,Active Erosion,-7.1,-213.64,-7.15,213.64,Active Erosion,1.0
21.8467815654,90.0821637313,Active Erosion,-7.1,-213.73,-7.16,213.73,Active Erosion,1.0
21.8467916162,90.082951713,Active Erosion,-7.1,-213.73,-7.16,213.73,Active Erosion,1.0
21.8468009865,90.0836866106,Active Erosion,-7.1,-213.73,-7.16,213.73,Active Erosion,1.0
21.8468079083,90.084229644,Active Erosion,-7.1,-213.73,-7.16,213.73,Active Erosion,1.0
21.8469435569,90.0821637315,Active Erosion,-6.95,-209.04,-7.03,209.04,Active Erosion,1.0
21.8469435544,90.0829227723,Active Erosion,-6.95,-209.04,-7.03,209.04,Active Erosion,1.0
21.8469435484,90.0836736503,Active Erosion,-6.95,-209.04,-7.03,209.04,Active Erosion,1.0
21.8469435424,90.0841844322,Active Erosion,-6.95,-209.04,-7.03,209.04,Active Erosion,1.0
21.8471240489,90.0821637317,Active Erosion,-6.74,-202.81,-6.85,202.81,Active Erosion,1.0
21.8471240467,90.0828883925,Active Erosion,-6.74,-202.81,-6.85,202.81,Active Erosion,1.0
21.847124041,90.0836487646,Active Erosion,-6.74,-202.81,-6.85,202.81,Active Erosion,1.0
21.8471240357,90.0841242676,Active Erosion,-6.74,-202.81,-6.85,202.81,Active Erosion,1.0
21.8473045406,90.0821637318,Active Erosion,-6.62,-199.23,-6.75,199.23,Active Erosion,1.0
21.8473045387,90.0828540127,Active Erosion,-6.62,-199.23,-6.75,199.23,Active Erosion,1.0
21.8473045331,90.0836209968,Active Erosion,-6.62,-199.23,-6.75,199.23,Active Erosion,1.0
21.847304528,90.0840896064,Active Erosion,-6.62,-199.23,-6.75,199.23,Active Erosion,1.0
21.8474850325,90.082163732,Active Erosion,-6.52,-196.24,-6.67,196.24,Active Erosion,1.0
21.8474850309,90.0828196328,Active Erosion,-6.52,-196.24,-6.67,196.24,Active Erosion,1.0
21.8474850256,90.0835932289,Active Erosion,-6.52,-196.24,-6.67,196.24,Active Erosion,1.0
21.8474850207,90.0840607272,Active Erosion,-6.52,-196.24,-6.67,196.24,Active Erosion,1.0
21.8476655243,90.082163732,Active Erosion,-6.42,-193.25,-6.59,193.25,Active Erosion,1.0
21.847665523,90.0827852527,Active Erosion,-6.42,-193.25,-6.59,193.25,Active Erosion,1.0
21.8476655181,90.0835654609,Active Erosion,-6.42,-193.25,-6.59,193.25,Active Erosion,1.0
21.8476655133,90.084031848,Active Erosion,-6.42,-193.25,-6.59,193.25,Active Erosion,1.0
21.8478460158,90.0821637321,Active Erosion,-6.3,-189.63,-6.49,189.63,Active Erosion,1.0
21.8478460147,90.0827523872,Active Erosion,-6.3,-189.63,-6.49,189.63,Active Erosion,1.0
21.8478460098,90.0835376928,Active Erosion,-6.3,-189.63,-6.49,189.63,Active Erosion,1.0
21.8478460053,90.0839968085,Active Erosion,-6.3,-189.63,-6.49,189.63,Active Erosion,1.0
21.8480265075,90.0821637321,Active Erosion,-5.97,-179.62,-6.18,179.62,Active Erosion,1.0
21.8480265065,90.0827298263,Active Erosion,-5.97,-179.62,-6.18,179.62,Active Erosion,1.0
21.8480265019,90.0835099247,Active Erosion,-5.97,-179.62,-6.18,179.62,Active Erosion,1.0
21.8480264983,90.0839001165,Active Erosion,-5.97,-179.62,-6.18,179.62,Active Erosion,1.0
21.8482069992,90.0821637322,Active Erosion,-5.64,-169.62,-5.88,169.62,Active Erosion,1.0
21.8482069984,90.0827072653,Active Erosion,-5.64,-169.62,-5.88,169.62,Active Erosion,1.0
21.848206994,90.0834821564,Active Erosion,-5.64,-169.62,-5.88,169.62,Active Erosion,1.0
21.8482069912,90.0838034241,Active Erosion,-5.64,-169.62,-5.88,169.62,Active Erosion,1.0
21.8483874909,90.0821637321,Active Erosion,-5.31,-159.62,-5.57,159.62,Active Erosion,1.0
21.8483874902,90.0826847042,Active Erosion,-5.31,-159.62,-5.57,159.62,Active Erosion,1.0
21.8483874861,90.083454388,Active Erosion,-5.31,-159.62,-5.57,159.62,Active Erosion,1.0
21.848387484,90.0837067315,Active Erosion,-5.31,-159.62,-5.57,159.62,Active Erosion,1.0
21.8485679826,90.0821637321,Active Erosion,-4.97,-149.61,-5.31,149.61,Active Erosion,1.0
21.848567982,90.082662143,Active Erosion,-4.97,-149.61,-5.31,149.61,Active Erosion,1.0
21.8485679778,90.0834668226,Active Erosion,-4.97,-149.61,-5.31,149.61,Active Erosion,1.0
21.8485679768,90.0836100387,Active Erosion,-4.97,-149.61,-5.31,149.61,Active Erosion,1.0
21.8487484745,90.082163732,Active Erosion,-4.8,-144.27,-5.18,144.27,Active Erosion,1.0
21.8487484741,90.0826395817,Active Erosion,-4.8,-144.27,-5.18,144.27,Active Erosion,1.0
21.84874847,90.0834792704,Active Erosion,-4.8,-144.27,-5.18,144.27,Active Erosion,1.0
21.8487484694,90.0835583295,Active Erosion,-4.8,-144.27,-5.18,144.27,Active Erosion,1.0
21.8489289661,90.0821637319,Active Erosion,-4.63,-139.32,-5.07,139.32,Active Erosion,1.0
21.8489289657,90.0826170204,Active Erosion,-4.63,-139.32,-5.07,139.32,Active Erosion,1.0
21.8489289615,90.0834917181,Active Erosion,-4.63,-139.32,-5.07,139.32,Active Erosion,1.0
21.8489289614,90.0835105519,Active Erosion,-4.63,-139.32,-5.07,139.32,Active Erosion,1.0
21.8491094581,90.0821637318,Active Erosion,-4.47,-134.38,-4.96,138.66,Active Erosion,1.0
21.8491094579,90.0825944589,Active Erosion,-4.47,-134.38,-4.96,138.66,Active Erosion,1.0
21.8491094539,90.0835041659,Active Erosion,-4.47,-134.38,-4.96,138.66,Active Erosion,1.0
21.8491094542,90.0834627745,Active Erosion,-4.47,-134.38,-4.96,138.66,Active Erosion,1.0
21.8492899494,90.0821637316,Active Erosion,-4.3,-129.44,-4.85,139.95,Active Erosion,1.0
21.8492899492,90.0825718975,Active Erosion,-4.3,-129.44,-4.85,139.95,Active Erosion,1.0
21.8492899449,90.0835166138,Active Erosion,-4.3,-129.44,-4.85,139.95,Active Erosion,1.0
21.8492899456,90.083414997,Active Erosion,-4.3,-129.44,-4.85,139.95,Active Erosion,1.0
21.8494704412,90.0821637314,Active Erosion,-4.14,-124.5,-4.74,141.24,Active Erosion,1.0
21.8494704411,90.0825493359,Active Erosion,-4.14,-124.5,-4.74,141.24,Active Erosion,1.0
21.8494704368,90.0835290611,Active Erosion,-4.14,-124.5,-4.74,141.24,Active Erosion,1.0
21.8494704379,90.0833672192,Active Erosion,-4.14,-124.5,-4.74,141.24,Active Erosion,1.0
21.8496509315,90.0821637312,Active Erosion,-4.05,-121.86,-4.69,142.52,Active Erosion,1.0
21.8496509312,90.0825267744,Active Erosion,-4.05,-121.86,-4.69,142.52,Active Erosion,1.0
21.849650926,90.0835415089,Active Erosion,-4.05,-121.86,-4.69,142.52,Active Erosion,1.0
21.8496509276,90.0833417611,Active Erosion,-4.05,-121.86,-4.69,142.52,Active Erosion,1.0
21.8498314214,90.0821637314,Active Erosion,-3.98,-119.62,-4.66,143.81,Active Erosion,1.0
21.8498314208,90.0825042129,Active Erosion,-3.98,-119.62,-4.66,143.81,Active Erosion,1.0
21.8498314143,90.0835539562,Active Erosion,-3.98,-119.62,-4.66,143.81,Active Erosion,1.0
21.8498314164,90.0833201026,Active Erosion,-3.98,-119.62,-4.66,143.81,Active Erosion,1.0
21.8500119129,90.0821637316,Active Erosion,-3.9,-117.38,-4.63,144.64,Active Erosion,1.0
21.8500119123,90.0824816511,Active Erosion,-3.9,-117.38,-4.63,144.64,Active Erosion,1.0
21.8500119057,90.0835619331,Active Erosion,-3.9,-117.38,-4.63,144.64,Active Erosion,1.0
21.8500119079,90.0832984438,Active Erosion,-3.9,-117.38,-4.63,144.64,Active Erosion,1.0
21.8501924045,90.0821637318,Active Erosion,-3.83,-115.14,-4.58,144.64,Active Erosion,1.0
21.850192404,90.0824590891,Active Erosion,-3.83,-115.14,-4.58,144.64,Active Erosion,1.0
21.8501923975,90.0835619329,Active Erosion,-3.83,-115.14,-4.58,144.64,Active Erosion,1.0
21.8501923999,90.0832767848,Active Erosion,-3.83,-115.14,-4.58,144.64,Active Erosion,1.0
21.8503728962,90.082163732,Active Erosion,-3.75,-112.9,-4.54,144.64,Active Erosion,1.0
21.8503728958,90.0824365271,Active Erosion,-3.75,-112.9,-4.54,144.64,Active Erosion,1.0
21.8503728893,90.0835619331,Active Erosion,-3.75,-112.9,-4.54,144.64,Active Erosion,1.0
21.8503728918,90.0832551257,Active Erosion,-3.75,-112.9,-4.54,144.64,Active Erosion,1.0
21.8505533878,90.0821637321,Active Erosion,-3.68,-110.66,-4.45,144.64,Active Erosion,1.0
21.8505533874,90.0824564891,Active Erosion,-3.68,-110.66,-4.45,144.64,Active Erosion,1.0
21.8505533811,90.0835619333,Active Erosion,-3.68,-110.66,-4.45,144.64,Active Erosion,1.0
21.8505533838,90.0832334665,Active Erosion,-3.68,-110.66,-4.45,144.64,Active Erosion,1.0
21.8507338793,90.0821637323,Active Erosion,-3.6,-108.42,-4.28,136.57,Active Erosion,1.0
21.8507338788,90.0824853674,Active Erosion,-3.6,-108.42,-4.28,136.57,Active Erosion,1.0
21.8507338733,90.0834839816,Active Erosion,-3.6,-108.42,-4.28,136.57,Active Erosion,1.0
21.8507338753,90.0832118074,Active Erosion,-3.6,-108.42,-4.28,136.57,Active Erosion,1.0
21.8509143709,90.0821637324,Active Erosion,-3.56,-107.09,-4.04,119.98,Active Erosion,1.0
21.8509143704,90.0825142459,Active Erosion,-3.56,-107.09,-4.04,119.98,Active Erosion,1.0
21.8509143663,90.0833235432,Active Erosion,-3.56,-107.09,-4.04,119.98,Active Erosion,1.0
21.8509143672,90.083198938,Active Erosion,-3.56,-107.09,-4.04,119.98,Active Erosion,1.0
21.8510948626,90.0821637324,Active Erosion,-3.56,-107.09,-3.85,107.09,Active Erosion,1.0
21.851094862,90.0825431243,Active Erosion,-3.56,-107.09,-3.85,107.09,Active Erosion,1.0
21.8510948592,90.0831631043,Active Erosion,-3.56,-107.09,-3.85,107.09,Active Erosion,1.0
21.851094859,90.083198938,Active Erosion,-3.56,-107.09,-3.85,107.09,Active Erosion,1.0
21.8512753542,90.0821637325,Active Erosion,-3.56,-107.09,-3.79,107.09,Active Erosion,1.0
21.8512753536,90.0825720029,Active Erosion,-3.56,-107.09,-3.79,107.09,Active Erosion,1.0
21.8512753512,90.083138029,Active Erosion,-3.56,-107.09,-3.79,107.09,Active Erosion,1.0
21.8512753508,90.0831989384,Active Erosion,-3.56,-107.09,-3.79,107.09,Active Erosion,1.0
21.8514558459,90.0821637325,Active Erosion,-3.56,-107.09,-3.77,107.09,Active Erosion,1.0
21.8514558453,90.0826008814,Active Erosion,-3.56,-107.09,-3.77,107.09,Active Erosion,1.0
21.8514558429,90.0831458764,Active Erosion,-3.56,-107.09,-3.77,107.09,Active Erosion,1.0
21.8514558425,90.0831989384,Active Erosion,-3.56,-107.09,-3.77,107.09,Active Erosion,1.0
21.8516363375,90.0821637325,Active Erosion,-3.56,-107.09,-3.75,107.09,Active Erosion,1.0
21.8516363369,90.0826297601,Active Erosion,-3.56,-107.09,-3.75,107.09,Active Erosion,1.0
21.8516363346,90.0831537239,Active Erosion,-3.56,-107.09,-3.75,107.09,Active Erosion,1.0
21.8516363343,90.0831989383,Active Erosion,-3.56,-107.09,-3.75,107.09,Active Erosion,1.0
21.8518168291,90.0821637324,Active Erosion,-3.56,-107.09,-3.73,107.09,Active Erosion,1.0
21.8518168285,90.0826586387,Active Erosion,-3.56,-107.09,-3.73,107.09,Active Erosion,1.0
21.8518168263,90.0831615714,Active Erosion,-3.56,-107.09,-3.73,107.09,Active Erosion,1.0
21.8518168261,90.0831989387,Active Erosion,-3.56,-107.09,-3.73,107.09,Active Erosion,1.0
21.8519973208,90.0821637323,Active Erosion,-3.56,-107.09,-3.7,107.09,Active Erosion,1.0
21.8519973201,90.0826875174,Active Erosion,-3.56,-107.09,-3.7,107.09,Active Erosion,1.0
21.851997318,90.0831694188,Active Erosion,-3.56,-107.09,-3.7,107.09,Active Erosion,1.0
21.8519973178,90.0831989386,Active Erosion,-3.56,-107.09,-3.7,107.09,Active Erosion,1.0
21.8521778124,90.0821637322,Active Erosion,-3.58,-107.58,-3.7,107.58,Active Erosion,1.0
21.8521778118,90.0827163962,Active Erosion,-3.58,-107.58,-3.7,107.58,Active Erosion,1.0
21.8521778098,90.0831772663,Active Erosion,-3.58,-107.58,-3.7,107.58,Active Erosion,1.0
21.8521778096,90.0832037348,Active Erosion,-3.58,-107.58,-3.7,107.58,Active Erosion,1.0
21.852358304,90.0821637321,Active Erosion,-3.64,-109.53,-3.73,109.53,Active Erosion,1.0
21.8523583033,90.082745275,Active Erosion,-3.64,-109.53,-3.73,109.53,Active Erosion,1.0
21.8523583014,90.0831851137,Active Erosion,-3.64,-109.53,-3.73,109.53,Active Erosion,1.0
21.8523583012,90.0832225357,Active Erosion,-3.64,-109.53,-3.73,109.53,Active Erosion,1.0
21.8525326127,90.0821637319,Active Erosion,-3.7,-111.36,-3.79,111.36,Active Erosion,1.0
21.8525300152,90.082772749,Active Erosion,-3.7,-111.36,-3.79,111.36,Active Erosion,1.0
21.8525281213,90.0832164706,Active Erosion,-3.7,-111.36,-3.79,111.36,Active Erosion,1.0
21.8525280199,90.0832402144,Active Erosion,-3.7,-111.36,-3.79,111.36,Active Erosion,1.0
21.8526471092,90.0821637318,Active Erosion,-3.73,-112.22,-3.82,112.22,Active Erosion,1.0
21.8526161023,90.0827865231,Active Erosion,-3.73,-112.22,-3.82,112.22,Active Erosion,1.0
21.8525940636,90.0832291518,Active Erosion,-3.73,-112.22,-3.82,112.22,Active Erosion,1.0
21.8525931749,90.0832470017,Active Erosion,-3.73,-112.22,-3.82,112.22,Active Erosion,1.0
21.8526902397,90.0821639107,Active Erosion,-3.75,-112.74,-3.83,112.74,Active Erosion,1.0
21.8525999295,90.0827839354,Active Erosion,-3.75,-112.74,-3.83,112.74,Active Erosion,1.0
21.8525366869,90.0832181178,Active Erosion,-3.75,-112.74,-3.83,112.74,Active Erosion,1.0
21.8525333869,90.0832407735,Active Erosion,-3.75,-112.74,-3.83,112.74,Active Erosion,1.0
21.8527354013,90.0821789644,Active Erosion,-3.75,-112.86,-3.83,112.86,Active Erosion,1.0
21.8525896635,90.0827822928,Active Erosion,-3.75,-112.86,-3.83,112.86,Active Erosion,1.0
21.8524867074,90.0832085064,Active Erosion,-3.75,-112.86,-3.83,112.86,Active Erosion,1.0
